date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-27 20:32:39,-166.87,-203.13,-167.38,-110.98,-155.79,-139.01,9.74,9.42,345.15,372.45,769.9,201.39,216.25,16.08,45288.23,16961.78,723.54,1.86,602.99,2.05,22.34,6.05,4.22,-144.09,-442.86,9710.68,9565.21,2.66,58.81,538.82
2022-03-27 20:32:44,-144.97,-205.39,-160.75,-99.9,-149.5,-134.39,9.74,9.42,345.08,372.45,769.9,201.36,216.25,16.08,46462.75,17675.56,718.68,1.86,610.44,2.05,22.44,5.43,7.36,-149.38,-457.21,9632.33,9590.26,2.67,58.94,538.82
2022-03-27 20:32:49,-147.91,-193.22,-159.91,-103.43,-150.93,-135.57,9.74,9.42,345.18,372.52,770.13,201.36,216.28,16.08,45416.63,16961.78,734.34,1.86,597.45,2.03,22.34,5.33,8.07,-149.38,-457.21,9632.33,9590.26,2.67,58.94,538.88
2022-03-27 20:32:54,-147.32,-195.32,-165.19,-101.33,-151.93,-136.74,9.74,9.42,345.08,372.52,770.43,201.36,216.25,16.08,45771.63,18804.76,723.44,1.86,602.46,2.03,22.41,5.25,8.9,-138.13,-455.28,9595.89,9443.27,2.67,58.86,538.88
2022-03-27 20:32:59,-144.3,-194.32,-164.52,-104.18,-151.26,-134.06,9.74,9.42,345.08,372.58,770.66,201.32,216.25,16.08,45390.19,20069.92,725.35,1.86,605.76,2.03,22.37,5.03,5.93,-138.13,-455.28,9595.89,9443.27,2.67,58.86,538.94
2022-03-27 20:33:04,-153.44,-204.14,-152.27,-105.44,-149.08,-144.88,9.74,9.42,345.15,372.52,770.87,201.36,216.25,16.08,44938.89,18789.65,710.27,1.86,614.04,2.05,22.36,5.97,6.08,-129.15,-462.25,9755.68,9626.54,2.67,58.91,539.01
2022-03-27 20:33:09,-145.22,-201.37,-150.84,-113.66,-158.73,-152.61,9.74,9.42,345.18,372.52,771.03,201.36,216.25,16.08,45325.99,19507.21,710.29,1.86,619.1,2.05,22.42,5.83,4.58,-129.15,-462.25,9755.68,9626.54,2.67,58.91,539.04
2022-03-27 20:33:14,-139.85,-187.52,-160.24,-106.45,-158.56,-146.56,9.74,9.42,345.18,372.51,771.03,201.36,216.25,16.08,44582.0,20407.93,718.27,1.86,607.17,2.05,22.45,4.89,6.97,-122.69,-476.35,9627.09,9474.39,2.65,59.04,539.04
2022-03-27 20:33:19,-140.1,-197.42,-167.63,-118.2,-163.1,-150.42,9.74,9.42,345.08,372.58,770.86,201.36,216.21,16.08,45781.07,19516.65,726.88,1.89,602.43,2.05,22.35,5.56,6.64,-122.69,-476.35,9627.09,9474.39,2.65,59.04,539.11
2022-03-27 20:33:24,-149.84,-201.53,-172.58,-121.13,-160.91,-148.41,9.74,9.42,345.18,372.58,770.56,201.39,216.25,16.08,46608.15,18768.88,721.27,1.92,601.85,2.05,22.38,5.16,5.41,-123.36,-481.3,9580.78,9405.9,2.65,59.01,539.17
2022-03-27 20:33:29,-142.79,-208.92,-160.83,-111.65,-150.93,-142.45,9.74,9.42,345.14,372.58,770.26,201.36,216.25,16.08,45550.7,17956.91,715.08,1.94,609.13,2.05,22.37,6.08,6.81,-123.36,-481.3,9580.78,9405.9,2.65,59.01,539.17
2022-03-27 20:33:34,-150.51,-205.65,-152.44,-117.19,-157.14,-144.63,9.74,9.42,345.08,372.61,770.03,201.36,216.21,16.08,45779.18,20143.57,732.45,1.94,602.21,2.05,22.41,5.84,6.88,-125.29,-476.01,9725.05,9568.13,2.66,59.24,539.17
2022-03-27 20:33:39,-162.34,-196.5,-152.77,-110.56,-152.52,-145.14,9.74,9.42,345.14,372.61,770.03,201.36,216.21,16.08,45021.97,17956.91,723.71,1.94,606.39,2.03,22.4,5.36,5.91,-125.29,-476.01,9725.05,9568.13,2.66,59.24,539.23
2022-03-27 20:33:44,-161.08,-201.53,-155.21,-114.34,-158.9,-147.82,9.74,9.42,345.08,372.61,770.03,201.36,216.25,16.08,45516.71,18646.14,721.85,1.97,605.76,2.03,22.28,5.21,7.08,-150.13,-466.61,9607.72,9503.36,2.67,58.93,539.3
2022-03-27 20:33:49,-165.28,-212.19,-157.56,-117.61,-159.49,-146.65,9.75,9.43,345.14,372.61,770.03,201.39,216.21,16.08,45309.0,18376.12,723.18,1.97,605.76,2.03,22.39,6.21,7.79,-150.13,-466.61,9607.72,9503.36,2.67,58.93,539.33
2022-03-27 20:33:54,-167.63,-203.21,-154.2,-113.08,-158.31,-141.86,9.75,9.43,345.14,372.68,770.09,201.36,216.21,16.08,46834.74,19495.88,732.65,1.94,595.11,2.05,22.43,4.93,6.13,-153.99,-481.22,9647.82,9424.32,2.66,58.65,539.39
2022-03-27 20:33:59,-152.77,-191.88,-159.32,-115.51,-149.0,-135.32,9.75,9.44,345.14,372.61,770.19,201.36,216.21,16.08,46128.52,18204.28,744.01,1.97,589.14,2.05,22.34,5.09,9.68,-153.99,-481.22,9647.82,9424.32,2.66,58.65,539.33
2022-03-27 20:34:04,-161.17,-200.53,-159.66,-108.04,-156.38,-141.19,9.76,9.44,345.15,372.68,770.13,201.42,216.21,16.08,46079.42,19922.64,723.21,1.97,609.08,2.05,22.39,6.55,4.43,-136.03,-483.15,9689.11,9546.08,2.66,58.53,539.4
2022-03-27 20:34:09,-160.75,-200.36,-159.32,-110.31,-148.33,-138.42,9.76,9.44,345.18,372.68,770.13,201.36,216.21,16.08,46925.38,19609.18,730.56,1.97,605.86,2.05,22.43,5.17,10.64,-136.03,-483.15,9689.11,9546.08,2.66,58.53,539.46
2022-03-27 20:34:14,-157.05,-207.24,-149.16,-106.36,-153.78,-143.12,9.76,9.44,345.14,372.68,770.13,201.39,216.21,16.08,45316.55,19412.79,718.35,1.97,605.78,2.05,22.34,5.15,6.44,-142.24,-476.85,9587.68,9478.67,2.66,58.75,539.52
2022-03-27 20:34:19,-167.88,-213.87,-161.75,-114.25,-160.75,-144.88,9.76,9.44,345.14,372.68,770.13,201.36,216.21,18.08,47327.59,19741.36,713.39,1.97,613.31,2.0,22.35,5.84,5.36,-142.24,-476.85,9587.68,9478.67,2.66,58.75,539.52
2022-03-27 20:34:24,-154.87,-206.99,-169.64,-118.2,-165.78,-149.67,9.76,9.44,345.15,372.68,770.2,201.36,216.18,18.08,45660.22,19050.24,713.67,1.94,611.55,2.0,22.4,5.26,6.43,-146.27,-471.98,9670.1,9465.26,2.72,59.07,539.56
2022-03-27 20:34:29,-153.19,-203.38,-164.1,-122.81,-160.16,-149.5,9.76,9.44,345.18,372.68,770.36,201.36,216.18,18.08,46204.05,17900.26,723.18,1.94,603.01,2.0,22.36,5.25,8.04,-146.27,-471.98,9670.1,9465.26,2.72,59.07,539.62
2022-03-27 20:34:34,-176.36,-208.58,-165.11,-120.97,-160.33,-155.04,9.76,9.44,345.14,372.74,770.56,201.36,216.18,18.08,45926.47,18638.59,723.13,1.92,607.42,1.98,22.35,6.41,4.74,-141.24,-462.75,9682.2,9512.53,2.76,59.37,539.62
2022-03-27 20:34:39,-179.8,-203.46,-165.36,-118.78,-157.14,-152.19,9.76,9.44,345.14,372.74,770.86,201.36,216.21,18.08,45650.78,18236.38,719.05,1.92,608.8,1.98,22.36,5.72,6.34,-141.24,-462.75,9682.2,9512.53,2.76,59.37,539.68
2022-03-27 20:34:44,-153.19,-195.83,-162.68,-121.89,-156.97,-143.29,9.76,9.44,345.18,372.74,771.2,201.36,216.18,18.08,44954.0,18787.77,717.54,1.92,608.2,1.98,22.41,5.23,8.61,-160.54,-436.48,9629.08,9573.54,2.77,59.59,539.75
2022-03-27 20:34:49,-155.88,-208.42,-165.19,-122.56,-160.07,-150.09,9.76,9.44,345.18,372.74,771.39,201.39,216.18,18.08,45856.6,19301.38,730.28,1.92,600.77,1.95,22.33,5.59,7.13,-160.54,-436.48,9629.08,9573.54,2.77,59.59,539.75
2022-03-27 20:34:54,-169.81,-209.76,-163.43,-121.39,-156.21,-149.5,9.76,9.44,345.15,372.81,771.63,201.36,216.18,18.08,46204.05,19122.0,726.08,1.89,602.41,1.93,22.4,5.22,7.1,-142.41,-426.92,9663.32,9484.83,2.77,59.39,539.75
2022-03-27 20:34:59,-159.32,-220.0,-163.85,-123.23,-162.09,-147.4,9.76,9.44,345.18,372.81,771.7,201.36,216.21,18.08,46153.07,17533.93,718.12,1.89,609.11,1.95,22.44,5.28,7.65,-142.41,-426.92,9663.32,9484.83,2.77,59.39,539.81
2022-03-27 20:35:04,-152.1,-224.28,-167.96,-118.03,-166.62,-153.19,9.76,9.44,345.15,372.81,771.43,201.39,216.18,18.08,45805.62,17292.23,721.5,1.89,609.11,1.98,22.38,5.85,8.7,-140.99,-412.57,9682.54,9592.19,2.78,59.39,539.75
2022-03-27 20:35:09,-175.68,-219.41,-170.65,-123.15,-166.96,-154.96,9.76,9.44,345.15,372.81,771.03,201.39,216.18,18.08,47210.52,18674.47,716.74,1.89,607.42,2.0,22.31,5.46,5.39,-140.99,-412.57,9682.54,9592.19,2.78,59.39,539.81
2022-03-27 20:35:14,-190.37,-200.11,-168.8,-126.42,-168.55,-157.14,9.77,9.44,345.18,372.81,770.56,201.39,216.18,18.08,47225.62,18081.54,711.85,1.92,609.11,2.08,22.39,5.3,6.85,-166.08,-412.06,9609.23,9578.58,2.76,59.28,539.81
2022-03-27 20:35:19,-177.7,-208.16,-172.83,-135.9,-179.29,-163.26,9.77,9.45,345.15,372.81,770.03,201.39,216.18,18.08,45996.34,18174.07,717.57,1.92,614.07,2.11,22.38,5.4,5.46,-166.08,-412.06,9609.23,9578.58,2.76,59.28,539.85
2022-03-27 20:35:24,-165.87,-208.5,-173.84,-123.32,-170.57,-156.38,9.77,9.45,345.15,372.81,769.43,201.39,216.15,18.08,45429.84,19590.29,730.91,1.92,596.87,2.13,22.35,4.94,6.47,-158.02,-417.77,9684.49,9574.09,2.78,59.01,539.91
2022-03-27 20:35:29,-166.96,-220.5,-176.94,-138.76,-174.93,-162.93,9.77,9.45,345.18,372.81,768.97,201.42,216.15,18.08,45782.96,17877.6,729.63,1.92,605.73,2.16,22.37,5.51,4.64,-158.02,-417.77,9684.49,9574.09,2.78,59.01,539.91
2022-03-27 20:35:34,-180.97,-216.89,-171.15,-130.03,-166.45,-161.25,9.77,9.46,345.15,372.88,768.73,201.39,216.18,18.08,45369.42,18963.38,735.9,1.92,599.29,2.18,22.41,6.32,6.33,-154.5,-421.13,9708.7,9532.36,2.78,58.58,539.91
2022-03-27 20:35:39,-163.43,-212.61,-169.47,-117.11,-173.17,-159.24,9.77,9.46,345.18,372.88,768.54,201.39,216.18,18.08,46054.88,18644.25,731.74,1.94,597.15,2.21,22.4,5.29,5.11,-154.5,-421.13,9708.7,9532.36,2.78,58.58,539.98
2022-03-27 20:35:44,-160.07,-209.76,-182.06,-132.63,-181.14,-158.73,9.78,9.46,345.15,372.88,768.5,201.39,216.15,18.08,45709.32,17265.79,715.1,1.94,612.33,2.23,22.33,5.85,4.24,-144.51,-404.85,9627.09,9569.14,2.78,58.84,539.98
2022-03-27 20:35:49,-165.87,-211.94,-185.0,-135.57,-181.22,-163.94,9.78,9.46,345.15,372.88,768.37,201.42,216.15,18.08,46249.37,19716.81,712.53,1.94,614.67,2.21,22.34,5.5,9.46,-144.51,-404.85,9627.09,9569.14,2.78,58.84,539.98
2022-03-27 20:35:54,-160.49,-211.18,-178.12,-134.14,-171.99,-168.72,9.78,9.46,345.15,372.91,768.13,201.46,216.11,18.08,44768.94,17375.31,727.99,1.97,606.79,2.21,22.39,4.93,5.37,-147.95,-420.71,9643.43,9599.47,2.78,58.84,540.04
2022-03-27 20:35:59,-168.55,-211.1,-179.04,-137.0,-179.29,-169.47,9.78,9.46,345.15,372.88,767.83,201.42,216.11,18.08,45686.66,19437.34,731.24,1.97,594.5,2.21,22.37,5.06,5.94,-147.95,-420.71,9643.43,9599.47,2.78,58.84,540.07
2022-03-27 20:36:04,-173.42,-212.19,-185.17,-126.25,-180.64,-163.52,9.78,9.46,345.18,372.91,767.37,201.42,216.15,18.08,45775.41,18332.68,718.35,1.97,613.94,2.23,22.42,5.45,5.07,-157.85,-429.1,9665.36,9498.3,2.77,59.05,540.07
2022-03-27 20:36:09,-162.17,-222.68,-182.06,-133.64,-177.7,-162.93,9.78,9.45,345.18,372.91,766.77,201.42,216.15,18.08,46551.5,18872.74,719.68,1.97,609.31,2.23,22.4,4.95,5.44,-157.85,-429.1,9665.36,9498.3,2.77,59.05,540.07
2022-03-27 20:36:14,-173.92,-224.86,-170.9,-135.07,-179.04,-171.15,9.78,9.45,345.18,372.88,766.11,201.42,216.11,18.08,45303.33,18606.49,718.05,1.97,609.11,2.23,22.36,5.42,9.08,-151.98,-436.06,9676.85,9548.74,2.76,59.51,540.07
2022-03-27 20:36:19,-153.95,-209.93,-163.77,-123.23,-166.03,-168.64,9.78,9.45,345.18,372.91,765.7,201.42,216.15,18.08,46902.72,16973.11,716.69,1.99,614.07,2.26,22.44,6.53,5.32,-151.98,-436.06,9676.85,9548.74,2.76,59.51,540.14
2022-03-27 20:36:24,-163.94,-221.09,-175.6,-140.69,-181.39,-173.84,9.78,9.45,345.15,372.91,765.17,201.42,216.11,18.08,46946.16,19003.03,715.05,2.02,614.09,2.26,22.34,5.7,3.51,-141.66,-427.25,9627.8,9587.26,2.76,59.75,540.14
2022-03-27 20:36:29,-168.8,-212.36,-169.31,-138.51,-182.57,-169.98,9.78,9.45,345.18,372.91,764.94,201.46,216.15,18.08,46086.98,19407.13,726.36,1.99,606.61,2.28,22.39,5.21,7.47,-141.66,-427.25,9627.8,9587.26,2.76,59.75,540.14
2022-03-27 20:36:34,-155.71,-212.28,-165.11,-132.63,-171.99,-167.46,9.78,9.45,345.15,372.91,764.87,201.42,216.08,18.08,45973.68,20534.45,715.05,1.99,613.36,2.34,22.41,5.52,6.9,-153.49,-434.05,9641.19,9508.0,2.76,59.42,540.14
2022-03-27 20:36:39,-155.88,-213.79,-180.47,-145.39,-179.21,-171.57,9.77,9.45,345.15,372.98,764.77,201.46,216.11,18.08,45333.54,18585.72,718.22,2.02,608.95,2.34,22.3,5.71,6.74,-153.49,-434.05,9641.19,9508.0,2.76,59.42,540.14
2022-03-27 20:36:44,-157.47,-214.04,-175.77,-137.83,-187.6,-167.63,9.77,9.46,345.15,372.98,764.64,201.46,216.11,18.08,45446.84,18568.72,728.04,2.02,600.19,2.31,22.34,5.18,9.65,-138.55,-434.81,9787.57,9510.64,2.76,59.04,540.14
2022-03-27 20:36:49,-163.01,-214.79,-166.29,-133.22,-188.19,-168.05,9.77,9.46,345.15,372.98,764.47,201.42,216.15,18.08,44950.22,17915.37,731.24,2.04,602.46,2.31,22.36,5.75,4.94,-138.55,-434.81,9787.57,9510.64,2.76,59.04,540.2
2022-03-27 20:36:54,-158.9,-213.2,-179.8,-141.95,-190.88,-181.73,9.77,9.46,345.15,372.98,764.27,201.46,216.11,18.08,47308.71,18472.42,724.82,2.07,603.01,2.34,22.35,5.37,3.76,-147.87,-407.87,9668.13,9627.4,2.77,58.57,540.14
2022-03-27 20:36:59,-153.19,-208.42,-170.4,-134.81,-186.76,-179.13,9.78,9.46,345.18,372.98,764.24,201.42,216.08,18.08,46230.49,18716.01,719.61,2.1,605.83,2.34,22.36,5.58,7.59,-147.87,-407.87,9668.13,9627.4,2.77,58.57,540.2
2022-03-27 20:37:04,-156.97,-202.79,-167.96,-146.48,-187.94,-180.64,9.78,9.46,345.18,372.98,764.41,201.46,216.15,18.09,44967.21,18393.11,721.62,2.15,609.13,2.36,22.38,5.61,7.89,-142.16,-399.89,9568.47,9519.43,2.77,58.63,540.2
2022-03-27 20:37:09,-159.74,-210.77,-165.95,-152.94,-196.25,-181.64,9.78,9.47,345.18,372.98,764.47,201.42,216.11,18.97,45305.22,18572.5,723.71,2.15,607.07,2.34,22.33,5.12,6.49,-142.16,-399.89,9568.47,9519.43,2.77,58.63,540.2
2022-03-27 20:37:14,-159.57,-200.69,-164.77,-134.98,-178.96,-163.94,9.78,9.47,345.15,373.04,764.71,201.46,216.11,18.97,45741.42,19199.42,723.18,2.15,604.12,2.34,22.36,5.5,6.7,-149.46,-404.76,9795.92,9641.19,2.81,58.79,540.14
2022-03-27 20:37:19,-170.73,-201.2,-172.41,-129.69,-173.59,-172.16,9.78,9.46,345.15,372.98,764.94,201.46,216.08,18.97,46983.92,19097.45,716.99,2.15,614.04,2.34,22.38,4.95,5.71,-149.46,-404.76,9795.92,9641.19,2.81,58.79,540.2
2022-03-27 20:37:24,-166.29,-192.39,-169.31,-134.31,-173.42,-177.11,9.79,9.46,345.18,373.04,765.17,201.46,216.08,18.97,45324.1,18708.46,711.58,2.12,622.4,2.31,22.39,4.96,4.69,-154.08,-397.54,9702.98,9595.95,2.84,59.32,540.2
2022-03-27 20:37:29,-166.79,-192.3,-171.15,-125.83,-175.68,-167.54,9.79,9.46,345.15,373.04,765.31,201.49,216.08,18.97,46200.27,19197.53,723.18,2.1,609.18,2.28,22.39,5.7,7.69,-154.08,-397.54,9702.98,9595.95,2.84,59.32,540.27
2022-03-27 20:37:34,-172.08,-207.74,-168.47,-121.97,-171.15,-161.5,9.79,9.46,345.18,373.04,765.41,201.49,216.08,18.97,45125.83,17998.45,734.16,2.07,596.01,2.24,22.39,5.59,3.22,-153.66,-394.77,9603.17,9552.69,2.83,59.56,540.21
2022-03-27 20:37:39,-173.84,-214.96,-172.75,-133.81,-182.82,-166.12,9.79,9.46,345.18,373.04,765.64,201.46,216.08,18.97,45579.02,17284.68,736.12,2.04,594.1,2.18,22.41,5.19,5.23,-153.66,-394.77,9603.17,9552.69,2.83,59.56,540.21
2022-03-27 20:37:44,-151.35,-211.27,-163.85,-122.06,-171.07,-163.77,9.79,9.46,345.18,373.04,766.11,201.46,216.05,18.97,46351.34,19409.02,741.49,2.04,590.42,2.16,22.39,5.74,6.46,-155.67,-402.33,9741.37,9590.71,2.84,59.66,540.21
2022-03-27 20:37:49,-141.7,-200.36,-162.26,-120.04,-174.93,-161.75,9.79,9.46,345.15,373.04,766.77,201.49,216.08,18.97,46638.36,17660.45,723.21,2.04,602.63,2.16,22.37,5.52,6.91,-155.67,-402.33,9741.37,9590.71,2.84,59.66,540.21
2022-03-27 20:37:54,-155.71,-207.91,-167.29,-136.66,-187.77,-167.63,9.79,9.46,345.15,373.11,767.14,201.46,216.08,18.97,47076.45,18736.78,727.97,2.02,598.18,2.13,22.33,5.26,7.25,-130.16,-392.84,9740.28,9605.04,2.82,59.51,540.2
2022-03-27 20:37:59,-152.52,-215.21,-167.12,-132.88,-182.06,-164.52,9.79,9.47,345.09,373.11,767.54,201.49,216.01,18.97,45314.66,18389.34,723.23,1.99,607.97,2.13,22.38,5.86,5.4,-130.16,-392.84,9740.28,9605.04,2.82,59.51,540.14
2022-03-27 20:38:04,-145.22,-213.95,-160.75,-124.66,-176.94,-161.0,9.79,9.47,345.09,373.11,767.77,201.46,216.08,18.97,45669.66,18816.09,719.46,1.97,613.96,2.16,22.39,6.23,6.24,-136.45,-396.2,9643.37,9566.87,2.84,59.58,540.21
2022-03-27 20:38:09,-158.23,-207.83,-164.44,-125.92,-175.1,-174.01,9.79,9.47,345.15,373.11,767.71,201.46,216.01,18.97,46196.5,20509.9,719.78,1.97,610.26,2.13,22.34,5.09,6.97,-136.45,-396.2,9643.37,9566.87,2.84,59.58,540.14
2022-03-27 20:38:14,-156.47,-206.23,-162.34,-130.45,-177.53,-177.7,9.79,9.48,345.15,373.11,767.67,201.46,216.05,18.97,46613.82,18202.39,715.05,1.97,614.22,2.08,22.38,5.46,5.16,-141.07,-384.37,9684.97,9644.35,2.84,59.03,540.14
2022-03-27 20:38:19,-161.08,-203.13,-170.48,-130.7,-175.18,-167.96,9.8,9.48,345.18,373.11,767.61,201.49,216.08,18.97,46634.59,18763.22,726.31,1.99,607.64,2.05,22.4,6.17,8.67,-141.07,-384.37,9684.97,9644.35,2.84,59.03,540.14
2022-03-27 20:38:24,-162.01,-209.0,-174.26,-129.95,-178.87,-174.26,9.79,9.48,345.15,373.11,767.67,201.46,216.05,18.97,45918.92,16848.48,728.02,1.99,602.46,2.08,22.28,4.94,4.15,-145.6,-389.49,9816.23,9689.84,2.83,58.88,540.14
2022-03-27 20:38:29,-172.83,-210.43,-173.0,-132.04,-181.98,-164.61,9.8,9.48,345.18,373.14,767.67,201.49,216.05,18.97,45482.72,17894.6,720.29,2.02,612.45,2.11,22.39,5.52,5.16,-145.6,-389.49,9816.23,9689.84,2.83,58.88,540.14
2022-03-27 20:38:34,-170.23,-209.34,-177.03,-140.69,-185.08,-168.22,9.8,9.48,345.18,373.14,767.6,201.49,216.01,18.97,46551.5,18502.63,719.94,2.02,614.01,2.08,22.42,6.08,5.86,-161.21,-404.17,9704.93,9584.43,2.83,59.08,540.07
2022-03-27 20:38:39,-170.98,-211.18,-172.92,-143.46,-183.41,-175.01,9.8,9.48,345.15,373.11,767.61,201.46,216.01,18.97,45677.21,18496.97,727.79,2.04,605.78,2.11,22.33,4.94,4.6,-161.21,-404.17,9704.93,9584.43,2.83,59.08,540.08
2022-03-27 20:38:44,-164.52,-210.26,-172.24,-125.67,-172.83,-171.24,9.8,9.48,345.15,373.14,767.67,201.49,216.01,18.97,46056.76,18447.87,730.94,2.04,600.39,2.11,22.37,5.76,6.96,-156.43,-434.13,9668.65,9571.51,2.83,59.57,540.08
2022-03-27 20:38:49,-167.04,-213.79,-168.05,-125.33,-173.08,-163.1,9.8,9.48,345.15,373.14,767.67,201.49,216.01,18.97,44950.22,17641.56,728.4,2.02,605.78,2.08,22.38,6.13,6.6,-156.43,-434.13,9668.65,9571.51,2.83,59.57,540.08
2022-03-27 20:38:54,-173.67,-211.18,-164.61,-119.29,-180.22,-160.91,9.8,9.47,345.15,373.11,767.54,201.49,216.01,18.97,44836.92,17526.38,727.82,1.99,602.99,2.05,22.48,5.0,8.5,-152.32,-432.37,9820.95,9665.29,2.82,60.06,540.08
2022-03-27 20:38:59,-178.37,-213.37,-174.68,-127.93,-179.96,-168.64,9.8,9.47,345.15,373.14,767.31,201.49,216.01,18.97,46120.96,19809.34,731.22,1.97,594.6,2.05,22.34,5.52,9.69,-152.32,-432.37,9820.95,9665.29,2.82,60.06,540.04
2022-03-27 20:39:04,-174.17,-206.4,-166.37,-126.34,-170.06,-166.29,9.8,9.48,345.18,373.14,767.24,201.49,216.01,18.97,45307.11,17256.35,736.12,1.92,597.8,2.05,22.38,5.59,5.6,-159.11,-445.97,9685.1,9554.09,2.82,59.78,540.04
2022-03-27 20:39:09,-174.76,-210.01,-175.01,-127.09,-178.45,-172.08,9.8,9.48,345.18,373.14,767.47,201.49,216.01,18.97,45246.68,19197.53,729.65,1.89,603.29,2.05,22.41,5.04,6.1,-159.11,-445.97,9685.1,9554.09,2.82,59.78,540.05
2022-03-27 20:39:14,-164.35,-220.08,-183.99,-138.51,-180.89,-172.58,9.8,9.48,345.15,373.21,767.77,201.49,215.98,18.97,44987.98,18510.19,726.81,1.86,605.81,2.05,22.42,5.47,4.37,-160.12,-458.22,9666.59,9494.76,2.83,59.64,539.98
2022-03-27 20:39:19,-183.24,-226.54,-175.52,-143.79,-177.78,-173.17,9.8,9.48,345.15,373.14,768.31,201.49,216.01,18.97,45714.98,16653.98,736.07,1.86,592.24,2.05,22.36,5.8,5.42,-160.12,-458.22,9666.59,9494.76,2.83,59.64,539.98
2022-03-27 20:39:24,-170.23,-213.28,-178.37,-132.97,-174.93,-183.91,9.8,9.48,345.15,373.21,768.67,201.52,216.01,18.97,44876.57,18593.27,735.34,1.86,600.65,2.08,22.37,5.08,6.08,-166.25,-476.01,9728.68,9541.61,2.83,59.23,539.92
2022-03-27 20:39:29,-163.52,-211.6,-178.87,-135.74,-176.19,-180.13,9.81,9.49,345.15,373.21,769.07,201.52,215.98,18.97,45050.3,17854.95,731.87,1.89,599.13,2.08,22.39,5.81,4.4,-166.25,-476.01,9728.68,9541.61,2.83,59.23,539.92
2022-03-27 20:39:34,-155.96,-218.49,-182.82,-138.42,-179.38,-177.53,9.81,9.49,345.15,373.14,769.31,201.52,215.98,18.97,45369.42,19701.71,733.66,1.89,600.75,2.05,22.41,5.73,6.01,-147.7,-467.87,9749.95,9666.87,2.83,58.91,539.92
2022-03-27 20:39:39,-166.12,-224.61,-189.62,-135.32,-190.04,-177.78,9.81,9.5,345.15,373.21,769.31,201.49,216.01,18.97,45010.64,18338.35,731.24,1.89,602.46,2.03,22.36,5.29,6.74,-147.7,-467.87,9749.95,9666.87,2.83,58.91,539.85
2022-03-27 20:39:44,-174.17,-226.21,-184.75,-140.02,-183.57,-172.41,9.82,9.5,345.15,373.21,769.07,201.52,215.98,18.97,45310.88,19216.41,740.71,1.89,594.12,2.03,22.34,5.42,8.13,-154.08,-468.38,9669.55,9510.18,2.83,58.72,539.85
2022-03-27 20:39:49,-172.83,-225.79,-180.64,-137.92,-184.25,-173.42,9.82,9.5,345.15,373.21,768.84,201.49,216.01,18.97,45239.13,16274.43,728.19,1.89,604.67,2.0,22.46,5.81,10.07,-154.08,-468.38,9669.55,9510.18,2.83,58.72,539.82
2022-03-27 20:39:54,-164.61,-226.54,-178.71,-133.81,-193.73,-176.78,9.82,9.51,345.15,373.21,768.51,201.52,216.01,18.97,45290.11,17492.39,718.48,1.92,610.69,2.0,22.34,5.13,3.89,-158.53,-470.98,9693.53,9496.1,2.84,58.81,539.85
2022-03-27 20:39:59,-174.17,-218.15,-183.74,-124.83,-189.87,-173.08,9.82,9.51,345.15,373.21,768.44,201.49,216.01,18.97,46440.09,19905.64,729.58,1.92,605.76,2.0,22.33,6.23,5.26,-158.53,-470.98,9693.53,9496.1,2.84,58.81,539.82
2022-03-27 20:40:04,-175.85,-220.08,-183.49,-132.8,-191.88,-175.52,9.83,9.51,345.15,373.21,768.54,201.52,215.98,18.97,46904.61,18568.72,739.15,1.92,597.5,2.03,22.45,5.75,8.38,-165.24,-456.12,9743.85,9715.56,2.82,59.12,539.82
2022-03-27 20:40:09,-157.64,-219.91,-173.42,-136.07,-189.53,-170.82,9.82,9.51,345.15,373.21,768.74,201.52,215.95,18.97,46517.51,18825.53,747.38,1.92,586.6,2.05,22.41,4.95,7.86,-165.24,-456.12,9743.85,9715.56,2.82,59.12,539.82
2022-03-27 20:40:14,-165.53,-217.06,-169.31,-135.23,-192.3,-179.21,9.82,9.51,345.15,373.28,768.98,201.49,215.95,18.97,45992.56,18445.98,725.05,1.94,604.95,2.05,22.38,5.44,3.96,-142.75,-451.93,9639.66,9528.54,2.82,58.96,539.82
2022-03-27 20:40:19,-163.94,-206.07,-168.3,-133.55,-187.6,-179.04,9.83,9.51,345.09,373.27,769.14,201.56,215.98,18.97,46613.82,18836.86,729.83,1.92,601.0,2.03,22.35,5.54,6.06,-142.75,-451.93,9639.66,9528.54,2.82,58.96,539.76
